PRODUCT_NUMBER,YEAR,MONTH,EXPECTED_VOLUME
93,2022,5,2000
93,2022,6,4372
93,2022,7,3975
93,2022,8,3849
93,2022,9,1042
93,2022,10,904
93,2022,11,610
93,2022,12,141
93,2023,1,460
93,2023,2,408
93,2023,3,1315
93,2023,4,3085
93,2023,5,974
93,2023,6,3110
93,2023,7,1697
93,2023,8,1759
93,2023,9,605
93,2023,10,499
93,2023,11,210
93,2023,12,361
93,2024,1,321
93,2024,2,346
93,2024,3,1010
93,2024,4,1618
93,2024,5,1307
93,2024,6,1207
93,2024,7,875
93,2024,8,1271
93,2024,9,1038
93,2024,10,1174
93,2024,11,314
93,2024,12,216
94,2022,1,556
94,2022,2,863
94,2022,3,3648
94,2022,4,4354
94,2022,5,3381
94,2022,6,4621
94,2022,7,4653
94,2022,8,4628
94,2022,9,3412
94,2022,10,841
94,2022,11,371
94,2022,12,405
94,2023,1,1246
94,2023,2,414
94,2023,3,3094
94,2023,4,3046
94,2023,5,1791
94,2023,6,2398
94,2023,7,2789
94,2023,8,3844
94,2023,9,826
94,2023,10,1245
94,2023,11,181
94,2023,12,421
94,2024,1,1376
94,2024,2,871
94,2024,3,1655
94,2024,4,2233
94,2024,5,2079
94,2024,6,1643
94,2024,7,2559
94,2024,8,1071
94,2024,9,775
94,2024,10,2035
94,2024,11,646
94,2024,12,875
95,2022,1,382
95,2022,2,949
95,2022,3,3519
95,2022,4,5336
95,2022,5,2363
95,2022,6,2831
95,2022,7,4561
95,2022,8,2434
95,2022,9,2023
95,2022,10,1608
95,2022,11,238
95,2022,12,247
95,2023,1,985
95,2023,2,83
95,2023,3,2074
95,2023,4,1507
95,2023,5,2316
95,2023,6,2405
95,2023,7,1744
95,2023,8,1803
95,2023,9,933
95,2023,10,963
95,2023,11,364
95,2023,12,267
95,2024,1,438
95,2024,2,154
95,2024,3,788
95,2024,4,1674
95,2024,5,1771
95,2024,6,1401
95,2024,7,676
95,2024,8,2111
95,2024,9,999
95,2024,10,649
95,2024,11,267
95,2024,12,219
96,2022,1,131
96,2022,2,100
96,2022,3,391
96,2022,4,491
96,2022,5,452
96,2022,6,349
96,2022,7,314
96,2022,8,296
96,2022,9,216
96,2022,11,164
96,2022,12,62
96,2023,1,191
96,2023,2,82
96,2023,3,224
96,2023,4,263
96,2023,5,112
96,2023,6,269
96,2023,7,417
96,2023,8,238
96,2023,9,55
96,2023,10,60
96,2023,11,52
96,2023,12,24
96,2024,1,110
96,2024,3,206
96,2024,4,360
96,2024,5,75
96,2024,6,220
96,2024,7,149
96,2024,8,67
96,2024,9,137
96,2024,10,32
97,2022,1,105
97,2022,2,26
97,2022,3,135
97,2022,4,272
97,2022,5,289
97,2022,6,153
97,2022,7,299
97,2022,8,91
97,2022,9,147
97,2022,10,45
97,2022,11,59
97,2022,12,34
97,2023,1,30
97,2023,2,33
97,2023,3,86
97,2023,4,171
97,2023,5,80
97,2023,6,225
97,2023,7,156
97,2023,8,83
97,2023,9,86
97,2023,10,58
97,2023,11,72
97,2023,12,36
97,2024,1,11
97,2024,2,52
97,2024,3,69
97,2024,4,76
97,2024,5,68
97,2024,6,59
97,2024,7,76
97,2024,9,29
97,2024,10,64
97,2024,11,38
97,2024,12,41
98,2022,1,522
98,2022,2,470
98,2022,3,1377
98,2022,4,1021
98,2022,5,857
98,2022,6,1739
98,2022,7,1438
98,2022,8,1326
98,2022,9,292
98,2022,10,337
98,2022,11,42
98,2022,12,238
98,2023,1,799
98,2023,2,228
98,2023,3,776
98,2023,4,669
98,2023,5,350
98,2023,6,1008
98,2023,7,637
98,2023,8,670
98,2023,9,286
98,2023,10,134
98,2023,11,62
98,2023,12,64
98,2024,1,80
98,2024,3,472
98,2024,4,275
98,2024,5,612
98,2024,6,477
98,2024,7,559
98,2024,8,258
98,2024,9,625
98,2024,10,266
98,2024,11,207
98,2024,12,46
99,2022,1,332
99,2022,2,246
99,2022,3,1002
99,2022,4,1690
99,2022,5,741
99,2022,6,698
99,2022,7,894
99,2022,8,841
99,2022,9,460
99,2022,10,273
99,2022,11,140
99,2022,12,60
99,2023,1,510
99,2023,2,45
99,2023,3,865
99,2023,4,820
99,2023,5,599
99,2023,6,352
99,2023,7,423
99,2023,8,440
99,2023,9,256
99,2023,10,230
99,2023,11,187
99,2023,12,134
99,2024,1,169
99,2024,2,92
99,2024,3,360
99,2024,4,342
99,2024,5,519
99,2024,6,701
99,2024,7,327
99,2024,8,299
99,2024,9,241
99,2024,10,334
99,2024,11,182
99,2024,12,109
100,2022,1,670
100,2022,2,817
100,2022,3,1429
100,2022,4,1891
100,2022,5,994
100,2022,6,1500
100,2022,7,1615
100,2022,8,1162
100,2022,9,604
100,2022,10,2835
100,2022,11,1158
100,2022,12,545
100,2023,1,509
100,2023,2,309
100,2023,3,736
100,2023,4,615
100,2023,5,523
100,2023,6,1007
100,2023,7,1518
100,2023,8,948
100,2023,9,1036
100,2023,10,1119
100,2023,11,250
100,2023,12,436
100,2024,1,271
100,2024,2,260
100,2024,3,538
100,2024,4,609
100,2024,5,548
100,2024,6,834
100,2024,7,476
100,2024,8,865
100,2024,9,606
100,2024,10,757
100,2024,11,291
100,2024,12,384
101,2022,1,67
101,2022,2,47
101,2022,3,68
101,2022,4,93
101,2022,5,99
101,2022,6,169
101,2022,7,158
101,2022,8,50
101,2022,9,70
101,2022,10,124
101,2022,11,76
101,2022,12,65
101,2023,1,50
101,2023,2,74
101,2023,3,213
101,2023,4,368
101,2023,5,283
101,2023,6,253
101,2023,7,74
101,2023,8,89
101,2023,9,125
101,2023,10,406
101,2023,11,136
101,2023,12,110
101,2024,1,42
101,2024,2,40
101,2024,3,361
101,2024,4,331
101,2024,5,183
101,2024,6,247
101,2024,7,183
101,2024,8,82
101,2024,9,309
101,2024,10,346
101,2024,11,238
101,2024,12,118
102,2022,1,18
102,2022,2,45
102,2022,3,163
102,2022,4,119
102,2022,5,84
102,2022,6,124
102,2022,7,30
102,2022,8,24
102,2022,9,105
102,2022,10,123
102,2022,11,78
102,2022,12,73
102,2023,1,64
102,2023,2,24
102,2023,3,208
102,2023,4,346
102,2023,5,93
102,2023,6,199
102,2023,7,72
102,2023,8,89
102,2023,9,196
102,2023,10,252
102,2023,11,127
102,2023,12,38
102,2024,1,47
102,2024,2,41
102,2024,3,278
102,2024,4,313
102,2024,5,246
102,2024,6,155
102,2024,7,100
102,2024,8,112
102,2024,9,292
102,2024,10,261
102,2024,11,174
102,2024,12,154
103,2022,1,6
103,2022,3,48
103,2022,4,33
103,2022,5,17
103,2022,6,49
103,2022,7,29
103,2022,8,16
103,2022,9,33
103,2022,10,101
103,2022,11,34
103,2022,12,24
103,2023,1,42
103,2023,2,3
103,2023,3,108
103,2023,4,97
103,2023,5,45
103,2023,6,50
103,2023,7,43
103,2023,8,42
103,2023,9,99
103,2023,10,165
103,2023,11,23
103,2023,12,35
103,2024,1,47
103,2024,3,74
103,2024,4,142
103,2024,5,99
103,2024,6,57
103,2024,7,32
103,2024,8,40
103,2024,9,128
103,2024,10,101
103,2024,11,68
103,2024,12,48
104,2022,1,11
104,2022,2,18
104,2022,3,25
104,2022,4,56
104,2022,5,13
104,2022,6,29
104,2022,7,18
104,2022,8,14
104,2022,9,14
104,2022,10,40
104,2022,11,30
104,2022,12,24
104,2023,1,34
104,2023,2,1
104,2023,3,83
104,2023,4,113
104,2023,5,40
104,2023,6,62
104,2023,7,15
104,2023,8,25
104,2023,9,46
104,2023,10,77
104,2023,11,50
104,2023,12,14
104,2024,1,47
104,2024,2,20
104,2024,3,38
104,2024,4,101
104,2024,5,57
104,2024,6,85
104,2024,7,21
104,2024,8,11
104,2024,9,51
104,2024,10,144
104,2024,11,6
104,2024,12,61
105,2022,1,39
105,2022,2,13
105,2022,3,69
105,2022,4,279
105,2022,5,133
105,2022,6,54
105,2022,7,65
105,2022,8,15
105,2022,9,126
105,2022,10,152
105,2022,11,94
105,2022,12,56
105,2023,1,88
105,2023,2,53
105,2023,3,215
105,2023,4,453
105,2023,5,179
105,2023,6,313
105,2023,7,59
105,2023,8,10
105,2023,9,116
105,2023,10,371
105,2023,11,95
105,2023,12,126
105,2024,1,70
105,2024,2,45
105,2024,3,229
105,2024,4,466
105,2024,5,163
105,2024,6,143
105,2024,7,82
105,2024,8,45
105,2024,9,222
105,2024,10,390
105,2024,11,66
105,2024,12,150
106,2022,1,60
106,2022,2,17
106,2022,3,44
106,2022,4,80
106,2022,5,46
106,2022,6,151
106,2022,7,52
106,2022,8,36
106,2022,9,89
106,2022,10,143
106,2022,11,61
106,2022,12,15
106,2023,1,106
106,2023,2,50
106,2023,3,99
106,2023,4,333
106,2023,5,96
106,2023,6,309
106,2023,7,159
106,2023,8,74
106,2023,9,124
106,2023,10,271
106,2023,11,97
106,2023,12,23
106,2024,1,155
106,2024,2,49
106,2024,3,95
106,2024,4,265
106,2024,5,126
106,2024,6,199
106,2024,7,123
106,2024,8,68
106,2024,9,221
106,2024,10,242
106,2024,11,94
106,2024,12,156
107,2022,3,68
107,2022,4,42
107,2022,5,39
107,2022,6,9
107,2022,7,6
107,2022,8,18
107,2022,9,36
107,2022,10,44
107,2022,11,23
107,2022,12,17
107,2023,1,24
107,2023,3,92
107,2023,4,86
107,2023,5,40
107,2023,6,126
107,2023,7,12
107,2023,8,16
107,2023,9,47
107,2023,10,132
107,2023,11,76
107,2023,12,37
107,2024,1,18
107,2024,2,13
107,2024,3,58
107,2024,4,64
107,2024,5,101
107,2024,6,51
107,2024,7,31
107,2024,8,7
107,2024,9,78
107,2024,10,177
107,2024,11,45
107,2024,12,37
108,2022,1,3
108,2022,2,4
108,2022,3,20
108,2022,4,29
108,2022,5,20
108,2022,6,37
108,2022,7,19
108,2022,8,18
108,2022,9,39
108,2022,10,35
108,2022,11,13
108,2022,12,10
108,2023,1,13
108,2023,2,8
108,2023,3,44
108,2023,4,109
108,2023,5,20
108,2023,6,96
108,2023,7,42
108,2023,8,14
108,2023,9,44
108,2023,10,120
108,2023,11,48
108,2023,12,40
108,2024,1,1
108,2024,2,8
108,2024,3,45
108,2024,4,60
108,2024,5,46
108,2024,6,88
108,2024,7,32
108,2024,8,14
108,2024,9,30
108,2024,10,132
108,2024,11,31
108,2024,12,46
109,2022,1,168
109,2022,2,46
109,2022,3,233
109,2022,4,340
109,2022,5,172
109,2022,6,160
109,2022,7,140
109,2022,8,174
109,2022,9,222
109,2022,10,258
109,2022,11,98
109,2022,12,184
109,2023,1,185
109,2023,2,62
109,2023,3,401
109,2023,4,530
109,2023,5,278
109,2023,6,767
109,2023,7,245
109,2023,8,209
109,2023,9,430
109,2023,10,757
109,2023,11,275
109,2023,12,200
109,2024,1,207
109,2024,2,284
109,2024,3,450
109,2024,4,705
109,2024,5,401
109,2024,6,382
109,2024,7,282
109,2024,8,141
109,2024,9,314
109,2024,10,877
109,2024,11,210
109,2024,12,361
110,2022,1,19
110,2022,2,50
110,2022,3,190
110,2022,4,193
110,2022,5,187
110,2022,6,209
110,2022,7,135
110,2022,8,56
110,2022,9,123
110,2022,10,206
110,2022,11,221
110,2022,12,151
110,2023,1,9
110,2023,3,415
110,2023,4,519
110,2023,5,183
110,2023,6,396
110,2023,7,182
110,2023,8,65
110,2023,9,361
110,2023,10,693
110,2023,11,172
110,2023,12,204
110,2024,1,153
110,2024,2,86
110,2024,3,448
110,2024,4,529
110,2024,5,306
110,2024,6,334
110,2024,7,316
110,2024,8,28
110,2024,9,523
110,2024,10,542
110,2024,11,198
110,2024,12,200
111,2022,1,4
111,2022,2,32
111,2022,3,56
111,2022,4,55
111,2022,5,44
111,2022,6,76
111,2022,7,31
111,2022,8,10
111,2022,9,33
111,2022,10,121
111,2022,11,35
111,2022,12,44
111,2023,1,20
111,2023,2,18
111,2023,3,204
111,2023,4,155
111,2023,5,118
111,2023,6,124
111,2023,7,58
111,2023,8,50
111,2023,9,89
111,2023,10,258
111,2023,11,92
111,2023,12,105
111,2024,1,35
111,2024,2,3
111,2024,3,97
111,2024,4,186
111,2024,5,126
111,2024,6,114
111,2024,7,85
111,2024,8,20
111,2024,9,238
111,2024,10,171
111,2024,11,199
111,2024,12,121
112,2022,1,17
112,2022,3,427
112,2022,4,223
112,2022,5,447
112,2022,6,219
112,2022,7,103
112,2022,8,155
112,2022,9,313
112,2022,10,555
112,2022,11,264
112,2022,12,130
112,2023,1,206
112,2023,2,94
112,2023,3,843
112,2023,4,489
112,2023,5,141
112,2023,6,830
112,2023,7,513
112,2023,8,338
112,2023,9,320
112,2023,10,1387
112,2023,11,386
112,2023,12,422
112,2024,1,158
112,2024,2,160
112,2024,3,903
112,2024,4,1007
112,2024,5,269
112,2024,6,416
112,2024,7,423
112,2024,8,282
112,2024,9,983
112,2024,10,729
112,2024,11,385
112,2024,12,395
113,2022,1,42
113,2022,3,419
113,2022,4,125
113,2022,5,334
113,2022,6,283
113,2022,7,298
113,2022,8,97
113,2022,9,335
113,2022,10,290
113,2022,11,214
113,2022,12,213
113,2023,1,220
113,2023,2,68
113,2023,3,524
113,2023,4,917
113,2023,5,439
113,2023,6,658
113,2023,7,260
113,2023,8,208
113,2023,9,591
113,2023,10,943
113,2023,11,249
113,2023,12,276
113,2024,1,173
113,2024,3,686
113,2024,4,843
113,2024,5,410
113,2024,6,630
113,2024,7,544
113,2024,8,128
113,2024,9,646
113,2024,10,892
113,2024,11,362
113,2024,12,329
114,2022,1,9
114,2022,2,6
114,2022,3,29
114,2022,4,41
114,2022,5,42
114,2022,6,16
114,2022,7,15
114,2022,8,7
114,2022,9,29
114,2022,10,46
114,2022,11,42
114,2022,12,41
114,2023,1,15
114,2023,2,15
114,2023,3,65
114,2023,4,89
114,2023,5,34
114,2023,6,52
114,2023,7,49
114,2023,8,34
114,2023,9,44
114,2023,10,142
114,2023,11,94
114,2023,12,29
114,2024,1,19
114,2024,2,6
114,2024,3,67
114,2024,4,116
114,2024,5,53
114,2024,6,45
114,2024,7,32
114,2024,8,13
114,2024,9,109
114,2024,10,129
114,2024,11,38
114,2024,12,59
115,2022,1,174
115,2022,2,59
115,2022,3,164
115,2022,4,364
115,2022,5,189
115,2022,6,417
115,2022,7,252
115,2022,8,94
115,2022,9,627
115,2022,10,661
115,2022,11,184
115,2022,12,336
115,2023,1,210
115,2023,2,333
115,2023,3,708
115,2023,4,1132
115,2023,5,187
115,2023,6,938
1,2022,1,524
1,2022,2,403
1,2022,3,750
1,2022,4,1386
1,2022,5,544
1,2022,6,1170
1,2022,7,696
1,2022,8,502
1,2022,9,839
1,2022,10,1399
1,2022,11,390
1,2022,12,640
1,2023,1,697
1,2023,2,977
1,2023,3,1096
1,2023,4,1578
1,2023,5,751
1,2023,6,1640
1,2023,7,999
1,2023,8,1332
1,2023,9,1419
1,2023,10,3775
1,2023,11,457
1,2023,12,905
1,2024,1,627
1,2024,2,1044
1,2024,3,1318
1,2024,4,1162
1,2024,5,1530
1,2024,6,1496
1,2024,7,1178
1,2024,8,1065
1,2024,9,811
1,2024,10,2997
1,2024,11,1071
1,2024,12,571
2,2022,1,337
2,2022,2,77
2,2022,3,465
2,2022,4,931
2,2022,5,474
2,2022,6,507
2,2022,7,617
2,2022,8,373
2,2022,9,239
2,2022,10,1417
2,2022,11,338
2,2022,12,715
2,2023,1,358
2,2023,2,547
2,2023,3,558
2,2023,4,1647
2,2023,5,684
2,2023,6,1179
2,2023,7,1228
2,2023,8,624
2,2023,9,1010
2,2023,10,1664
2,2023,11,1874
2,2023,12,544
2,2024,1,243
2,2024,2,522
2,2024,3,655
2,2024,4,2031
2,2024,5,1336
2,2024,6,502
2,2024,7,1356
2,2024,8,717
2,2024,9,548
2,2024,10,2312
2,2024,11,887
2,2024,12,1264
3,2022,1,352
3,2022,2,280
3,2022,3,241
3,2022,4,414
3,2022,5,291
3,2022,6,940
3,2022,7,541
3,2022,8,505
3,2022,9,188
3,2022,10,1059
3,2022,11,322
3,2022,12,511
3,2023,1,640
3,2023,2,235
3,2023,3,407
3,2023,4,883
3,2023,5,387
3,2023,6,1255
3,2023,7,982
3,2023,8,445
3,2023,9,1273
3,2023,10,1628
3,2023,11,542
3,2023,12,349
3,2024,1,347
3,2024,2,145
3,2024,3,1005
3,2024,4,1382
3,2024,5,639
3,2024,6,1018
3,2024,7,975
3,2024,8,1103
3,2024,9,529
3,2024,10,2369
3,2024,11,396
3,2024,12,465
4,2022,1,202
4,2022,2,371
4,2022,3,593
4,2022,4,1113
4,2022,5,751
4,2022,6,688
4,2022,7,568
4,2022,8,188
4,2022,9,419
4,2022,10,928
4,2022,11,571
4,2022,12,259
4,2023,1,763
4,2023,2,226
4,2023,3,984
4,2023,4,1010
4,2023,5,675
4,2023,6,1150
4,2023,7,1554
4,2023,8,1098
4,2023,9,1125
4,2023,10,2056
4,2023,11,875
4,2023,12,299
4,2024,1,307
4,2024,2,629
4,2024,3,1262
4,2024,4,1167
4,2024,5,737
4,2024,6,891
4,2024,7,944
4,2024,8,652
4,2024,9,1049
4,2024,10,2847
4,2024,11,604
4,2024,12,1286
5,2022,1,168
5,2022,2,90
5,2022,3,156
5,2022,4,106
5,2022,5,226
5,2022,6,364
5,2022,7,178
5,2022,8,163
5,2022,9,167
5,2022,10,480
5,2022,11,64
5,2022,12,198
5,2023,1,266
5,2023,2,315
5,2023,3,185
5,2023,4,588
5,2023,5,214
5,2023,6,412
5,2023,7,276
5,2023,8,204
5,2023,9,471
5,2023,10,586
5,2023,11,374
5,2023,12,177
5,2024,1,210
5,2024,2,142
5,2024,3,561
5,2024,4,461
5,2024,5,798
5,2024,6,490
5,2024,7,401
5,2024,8,429
5,2024,9,301
5,2024,10,849
5,2024,11,263
5,2024,12,338
6,2022,1,41
6,2022,2,31
6,2022,3,16
6,2022,4,63
6,2022,5,12
6,2022,6,51
6,2022,7,87
6,2022,8,64
6,2022,9,44
6,2022,10,224
6,2022,11,45
6,2022,12,26
6,2023,1,67
6,2023,2,53
6,2023,3,134
6,2023,4,145
6,2023,5,121
6,2023,6,83
6,2023,7,70
6,2023,8,98
6,2023,9,241
6,2023,10,166
6,2023,11,118
6,2023,12,51
6,2024,1,58
6,2024,2,102
6,2024,3,161
6,2024,4,102
6,2024,5,183
6,2024,6,54
6,2024,7,66
6,2024,8,152
6,2024,9,74
6,2024,10,336
6,2024,11,52
6,2024,12,147
7,2022,1,153
7,2022,2,87
7,2022,3,125
7,2022,4,277
7,2022,5,163
7,2022,6,123
7,2022,7,207
7,2022,8,55
7,2022,9,103
7,2022,10,377
7,2022,11,127
7,2022,12,104
7,2023,1,245
7,2023,2,20
7,2023,3,291
7,2023,4,495
7,2023,5,395
7,2023,6,151
7,2023,7,537
7,2023,8,182
7,2023,9,233
7,2023,10,635
7,2023,11,170
7,2023,12,46
7,2024,1,146
7,2024,2,467
7,2024,3,195
7,2024,4,512
7,2024,5,370
7,2024,6,293
7,2024,7,191
7,2024,8,327
7,2024,9,364
7,2024,10,1039
7,2024,11,435
7,2024,12,390
8,2022,1,72
8,2022,2,195
8,2022,3,252
8,2022,4,464
8,2022,5,166
8,2022,6,154
8,2022,7,297
8,2022,8,142
8,2022,9,163
8,2022,10,576
8,2022,11,124
8,2022,12,70
8,2023,1,337
8,2023,2,216
8,2023,3,483
8,2023,4,454
8,2023,5,293
8,2023,6,564
8,2023,7,208
8,2023,8,254
8,2023,9,347
8,2023,10,1309
8,2023,11,281
8,2023,12,183
8,2024,1,457
8,2024,2,209
8,2024,3,370
8,2024,4,901
8,2024,5,673
8,2024,6,706
8,2024,7,238
8,2024,8,303
8,2024,9,344
8,2024,10,994
8,2024,11,632
8,2024,12,105
9,2022,1,31
9,2022,2,19
9,2022,3,272
9,2022,4,192
9,2022,5,100
9,2022,6,192
9,2022,7,262
9,2022,8,151
9,2022,9,107
9,2022,10,333
9,2022,11,129
9,2022,12,212
9,2023,1,51
9,2023,2,151
9,2023,3,338
9,2023,4,623
9,2023,5,181
9,2023,6,518
9,2023,7,280
9,2023,8,190
9,2023,9,237
9,2023,10,686
9,2023,11,305
9,2023,12,72
9,2024,1,182
9,2024,2,338
9,2024,3,362
9,2024,4,556
9,2024,5,285
9,2024,6,515
9,2024,7,264
9,2024,8,363
9,2024,9,127
9,2024,10,849
9,2024,11,118
9,2024,12,80
10,2022,1,71
10,2022,2,53
10,2022,3,185
10,2022,4,296
10,2022,5,152
10,2022,6,342
10,2022,7,473
10,2022,8,184
10,2022,9,233
10,2022,10,766
10,2022,11,170
10,2022,12,171
10,2023,1,319
10,2023,2,114
10,2023,3,272
10,2023,4,751
10,2023,5,183
10,2023,6,530
10,2023,7,338
10,2023,8,447
10,2023,9,466
10,2023,10,1329
10,2023,11,536
10,2023,12,87
10,2024,1,243
10,2024,2,383
10,2024,3,514
10,2024,4,696
10,2024,5,236
10,2024,6,383
10,2024,7,496
10,2024,8,652
10,2024,9,575
10,2024,10,1647
10,2024,11,156
10,2024,12,299
11,2022,1,79
11,2022,2,41
11,2022,3,87
11,2022,4,142
11,2022,5,130
11,2022,6,220
11,2022,7,176
11,2022,8,94
11,2022,9,90
11,2022,10,484
11,2022,11,196
11,2022,12,99
11,2023,1,152
11,2023,2,154
11,2023,3,347
11,2023,4,393
11,2023,5,300
11,2023,6,176
11,2023,7,230
11,2023,8,123
11,2023,9,167
11,2023,10,472
11,2023,11,220
11,2023,12,299
11,2024,1,199
11,2024,2,33
11,2024,3,249
11,2024,4,488
11,2024,5,288
11,2024,6,302
11,2024,7,330
11,2024,8,174
11,2024,9,192
11,2024,10,418
11,2024,11,502
11,2024,12,342
12,2022,1,342
12,2022,2,94
12,2022,3,656
12,2022,4,937
12,2022,5,355
12,2022,6,425
12,2022,7,506
12,2022,8,352
12,2022,9,539
12,2022,10,1223
12,2022,11,308
12,2022,12,177
12,2023,1,388
12,2023,2,536
12,2023,3,374
12,2023,4,1127
12,2023,5,632
12,2023,6,726
12,2023,7,523
12,2023,8,948
12,2023,9,857
12,2023,10,1399
12,2023,11,799
12,2023,12,489
12,2024,1,179
12,2024,2,864
12,2024,3,1361
12,2024,4,854
12,2024,5,310
12,2024,6,942
12,2024,7,541
12,2024,8,550
12,2024,9,855
12,2024,10,2572
12,2024,11,521
12,2024,12,374
13,2022,1,172
13,2022,2,358
13,2022,3,241
13,2022,4,307
13,2022,5,124
13,2022,6,741
13,2022,7,134
13,2022,8,170
13,2022,9,278
13,2022,10,565
13,2022,11,210
13,2022,12,83
13,2023,1,273
13,2023,2,186
13,2023,3,368
13,2023,4,656
13,2023,5,684
13,2023,6,602
13,2023,7,419
13,2023,8,432
13,2023,9,613
13,2023,10,950
13,2023,11,252
13,2023,12,467
13,2024,1,1060
13,2024,2,450
13,2024,3,666
13,2024,4,914
13,2024,5,167
13,2024,6,1016
13,2024,7,325
13,2024,8,306
13,2024,9,513
13,2024,10,1093
13,2024,11,340
13,2024,12,432
14,2022,1,126
14,2022,2,172
14,2022,3,338
14,2022,4,459
14,2022,5,314
14,2022,6,911
14,2022,7,432
14,2022,8,339
14,2022,9,235
14,2022,10,1018
14,2022,11,357
14,2022,12,244
14,2023,1,376
14,2023,2,119
14,2023,3,712
14,2023,4,946
14,2023,5,456
14,2023,6,311
14,2023,7,856
14,2023,8,307
14,2023,9,1312
14,2023,10,1091
14,2023,11,747
14,2023,12,595
14,2024,1,307
14,2024,2,421
14,2024,3,718
14,2024,4,1007
14,2024,5,1148
14,2024,6,753
14,2024,7,774
14,2024,8,376
14,2024,9,528
14,2024,10,1792
14,2024,11,494
14,2024,12,870
15,2022,1,149
15,2022,2,344
15,2022,3,143
15,2022,4,246
15,2022,5,82
15,2022,6,135
15,2022,7,300
15,2022,8,244
15,2022,9,108
15,2022,10,372
15,2022,11,229
15,2022,12,41
15,2023,1,282
15,2023,2,312
15,2023,3,326
15,2023,4,601
15,2023,5,316
15,2023,6,447
15,2023,7,221
15,2023,8,143
15,2023,9,330
15,2023,10,530
15,2023,11,167
15,2023,12,204
15,2024,1,105
15,2024,2,107
15,2024,3,632
15,2024,4,343
15,2024,5,95
15,2024,6,290
15,2024,7,262
15,2024,8,381
15,2024,9,221
15,2024,10,975
15,2024,11,178
15,2024,12,388
16,2022,1,512
16,2022,2,765
16,2022,3,637
16,2022,4,295
16,2022,5,892
16,2022,6,912
16,2022,7,1162
16,2022,8,555
16,2022,9,1018
16,2022,10,1533
16,2022,11,335
16,2022,12,413
16,2023,1,527
16,2023,2,660
16,2023,3,645
16,2023,4,1495
16,2023,5,834
16,2023,6,1854
16,2023,7,513
16,2023,8,1611
16,2023,9,2106
16,2023,10,3106
16,2023,11,835
16,2023,12,1174
16,2024,1,1608
16,2024,2,427
16,2024,3,1121
16,2024,4,1272
16,2024,5,1678
16,2024,6,1695
16,2024,7,1287
16,2024,8,1999
16,2024,9,1291
16,2024,10,2821
16,2024,11,264
16,2024,12,2192
17,2022,1,23
17,2022,2,342
17,2022,3,554
17,2022,4,537
17,2022,5,368
17,2022,6,673
17,2022,7,223
17,2022,8,462
17,2022,9,233
17,2022,10,1138
17,2022,11,508
17,2022,12,179
17,2023,1,766
17,2023,2,60
17,2023,3,237
17,2023,4,751
17,2023,5,426
17,2023,6,870
17,2023,7,673
17,2023,8,673
17,2023,9,609
17,2023,10,1547
17,2023,11,552
17,2023,12,748
17,2024,1,545
17,2024,2,312
17,2024,3,574
17,2024,4,1220
17,2024,5,428
17,2024,6,1032
17,2024,7,769
17,2024,8,674
17,2024,9,663
17,2024,10,2350
17,2024,11,695
17,2024,12,383
18,2022,1,182
18,2022,2,311
18,2022,3,820
18,2022,4,410
18,2022,5,251
18,2022,6,637
18,2022,7,240
18,2022,8,85
18,2022,9,233
18,2022,10,876
18,2022,11,571
18,2022,12,242
18,2023,1,359
18,2023,2,32
18,2023,3,869
18,2023,4,1228
18,2023,5,168
18,2023,6,537
18,2023,7,448
18,2023,8,575
18,2023,9,1407
18,2023,10,1257
18,2023,11,715
18,2023,12,652
18,2024,1,573
18,2024,2,424
18,2024,3,911
18,2024,4,828
18,2024,5,778
18,2024,6,775
18,2024,7,314
18,2024,8,570
18,2024,9,1092
18,2024,10,1933
18,2024,11,343
18,2024,12,928
19,2022,1,47
19,2022,2,177
19,2022,3,268
19,2022,4,595
19,2022,5,213
19,2022,6,160
19,2022,7,468
19,2022,8,339
19,2022,9,368
19,2022,10,593
19,2022,11,265
19,2022,12,300
19,2023,1,714
19,2023,2,293
19,2023,3,763
19,2023,4,693
19,2023,5,771
19,2023,6,891
19,2023,7,488
19,2023,8,356
19,2023,9,336
19,2023,10,1525
19,2023,11,173
19,2023,12,533
19,2024,1,305
19,2024,2,253
19,2024,3,642
19,2024,4,1022
19,2024,5,504
19,2024,6,886
19,2024,7,556
19,2024,8,508
19,2024,9,451
19,2024,10,2180
19,2024,11,274
19,2024,12,548
20,2022,1,48
20,2022,2,51
20,2022,3,104
20,2022,4,479
20,2022,5,111
20,2022,6,255
20,2022,7,225
20,2022,8,99
20,2022,9,111
20,2022,10,396
20,2022,11,279
20,2022,12,165
20,2023,1,264
20,2023,2,197
20,2023,3,247
20,2023,4,571
20,2023,5,292
20,2023,6,542
20,2023,7,387
20,2023,8,126
20,2023,9,430
20,2023,10,659
20,2023,11,184
20,2023,12,448
20,2024,1,298
20,2024,2,253
20,2024,3,531
20,2024,4,477
20,2024,5,202
20,2024,6,376
20,2024,7,336
20,2024,8,253
20,2024,9,501
20,2024,10,770
20,2024,11,302
20,2024,12,94
21,2022,1,156
21,2022,2,110
21,2022,3,78
21,2022,4,71
21,2022,5,67
21,2022,6,269
21,2022,7,206
21,2022,8,174
21,2022,9,155
21,2022,10,438
21,2022,11,122
21,2022,12,78
21,2023,1,280
21,2023,2,237
21,2023,3,224
21,2023,4,421
21,2023,5,115
21,2023,6,138
21,2023,7,404
21,2023,8,105
