PRODUCT_NUMBER,YEAR,MONTH,EXPECTED_VOLUME
84,2022,7,303
85,2022,7,143
86,2022,7,2049
87,2022,7,4027
88,2022,7,3538
89,2022,7,5409
90,2022,7,4926
91,2022,7,2044
92,2022,7,909
93,2022,7,3975
94,2022,7,4653
95,2022,7,4561
96,2022,7,314
97,2022,7,299
98,2022,7,1438
99,2022,7,894
100,2022,7,1615
101,2022,7,158
102,2022,7,30
103,2022,7,29
104,2022,7,18
105,2022,7,65
106,2022,7,52
107,2022,7,6
108,2022,7,19
109,2022,7,140
110,2022,7,135
111,2022,7,31
112,2022,7,103
113,2022,7,298
114,2022,7,15
115,2022,7,252
1,2022,7,696
2,2022,7,617
3,2022,7,541
4,2022,7,568
5,2022,7,178
6,2022,7,87
7,2022,7,207
8,2022,7,297
9,2022,7,262
10,2022,7,473
11,2022,7,176
12,2022,7,506
13,2022,7,134
14,2022,7,432
15,2022,7,300
16,2022,7,1162
17,2022,7,223
18,2022,7,240
19,2022,7,468
20,2022,7,225
21,2022,7,206
22,2022,7,83
23,2022,7,75
24,2022,7,764
25,2022,7,562
26,2022,7,62
27,2022,7,180
28,2022,7,310
29,2022,7,767
30,2022,7,475
31,2022,7,312
32,2022,7,2032
33,2022,7,1569
34,2022,7,814
35,2022,7,517
36,2022,7,638
37,2022,7,125
38,2022,7,269
39,2022,7,197
40,2022,7,799
41,2022,7,202
45,2024,6,204
46,2024,6,205
47,2024,6,698
48,2024,6,179
49,2024,6,126
50,2024,6,2374
51,2024,6,1453
52,2024,6,606
53,2024,6,787
54,2024,6,660
55,2024,6,917
56,2024,6,479
57,2024,6,597
58,2024,6,658
59,2024,6,348
60,2024,6,997
61,2024,6,777
62,2024,6,1731
63,2024,6,937
64,2024,6,1383
65,2024,6,806
66,2024,6,326
67,2024,6,725
68,2024,6,913
69,2024,6,177
70,2024,6,262
71,2024,6,226
72,2024,6,498
73,2024,6,597
74,2024,6,1756
75,2024,6,1887
76,2024,6,1739
77,2024,6,1118
78,2024,6,303
79,2024,6,305
80,2024,6,723
81,2024,6,377
82,2024,6,750
83,2024,6,403
84,2024,6,360
85,2024,6,544
86,2024,6,1969
87,2024,6,1139
88,2024,6,2475
89,2024,6,891
90,2024,6,2188
91,2024,6,1140
92,2024,6,358
93,2024,6,1207
94,2024,6,1643
95,2024,6,1401
96,2024,6,220
97,2024,6,59
98,2024,6,477
99,2024,6,701
100,2024,6,834
101,2024,6,247
102,2024,6,155
103,2024,6,57
104,2024,6,85
105,2024,6,143
106,2024,6,199
107,2024,6,51
108,2024,6,88
109,2024,6,382
110,2024,6,334
111,2024,6,114
112,2024,6,416
113,2024,6,630
114,2024,6,45
1,2024,6,1496
2,2024,6,502
3,2024,6,1018
4,2024,6,891
5,2024,6,490
6,2024,6,54
7,2024,6,293
8,2024,6,706
9,2024,6,515
10,2024,6,383
11,2024,6,302
12,2024,6,942
13,2024,6,1016
14,2024,6,753
15,2024,6,290
16,2024,6,1695
17,2024,6,1032
18,2024,6,775
19,2024,6,886
20,2024,6,376
21,2024,6,285
22,2024,6,70
23,2024,6,102
24,2024,6,852
25,2024,6,222
26,2024,6,438
27,2024,6,502
28,2024,6,559
29,2024,6,675
30,2024,6,246
31,2024,6,936
32,2024,6,1231
33,2024,6,1388
34,2024,6,1780
35,2024,6,1524
36,2024,6,1277
37,2024,6,595
38,2024,6,618
39,2024,6,681
40,2024,6,1158
41,2024,6,348
42,2024,6,300
43,2024,6,687
44,2024,6,546
115,2024,6,561
45,2023,6,210
46,2023,6,159
47,2023,6,664
48,2023,6,93
49,2023,6,110
50,2023,6,2239
51,2023,6,1424
52,2023,6,446
53,2023,6,500
54,2023,6,474
55,2023,6,1175
56,2023,6,620
57,2023,6,341
58,2023,6,456
59,2023,6,389
60,2023,6,866
61,2023,6,1009
62,2023,6,1451
63,2023,6,605
64,2023,6,1278
65,2023,6,680
66,2023,6,321
67,2023,6,741
68,2023,6,1048
69,2023,6,186
70,2023,6,409
71,2023,6,301
72,2023,6,348
73,2023,6,356
74,2023,6,965
75,2023,6,632
76,2023,6,1048
77,2023,6,542
78,2023,6,547
79,2023,6,220
80,2023,6,351
81,2023,6,230
82,2023,6,644
83,2023,6,508
84,2023,6,592
85,2023,6,265
86,2023,6,2015
87,2023,6,1273
88,2023,6,2227
89,2023,6,2124
90,2023,6,2888
91,2023,6,1858
92,2023,6,437
93,2023,6,3110
94,2023,6,2398
95,2023,6,2405
96,2023,6,269
97,2023,6,225
98,2023,6,1008
99,2023,6,352
100,2023,6,1007
101,2023,6,253
102,2023,6,199
103,2023,6,50
104,2023,6,62
105,2023,6,313
106,2023,6,309
107,2023,6,126
108,2023,6,96
109,2023,6,767
110,2023,6,396
111,2023,6,124
112,2023,6,830
113,2023,6,658
114,2023,6,52
115,2023,6,938
1,2023,6,1640
2,2023,6,1179
3,2023,6,1255
4,2023,6,1150
5,2023,6,412
6,2023,6,83
7,2023,6,151
8,2023,6,564
9,2023,6,518
10,2023,6,530
11,2023,6,176
12,2023,6,726
13,2023,6,602
14,2023,6,311
15,2023,6,447
16,2023,6,1854
17,2023,6,870
18,2023,6,537
19,2023,6,891
20,2023,6,542
21,2023,6,138
22,2023,6,62
23,2023,6,48
24,2023,6,458
25,2023,6,558
26,2023,6,252
27,2023,6,454
28,2023,6,419
29,2023,6,535
30,2023,6,494
31,2023,6,1216
32,2023,6,1624
33,2023,6,1839
34,2023,6,1726
35,2023,6,1215
36,2023,6,942
37,2023,6,278
38,2023,6,273
39,2023,6,788
40,2023,6,1100
41,2023,6,403
42,2023,6,301
43,2023,6,844
44,2023,6,765
63,2022,6,480
64,2022,6,653
65,2022,6,340
66,2022,6,87
67,2022,6,275
68,2022,6,817
69,2022,6,123
70,2022,6,234
71,2022,6,151
72,2022,6,102
73,2022,6,613
74,2022,6,1011
75,2022,6,273
76,2022,6,403
77,2022,6,912
78,2022,6,260
79,2022,6,161
80,2022,6,223
81,2022,6,148
82,2022,6,584
83,2022,6,208
84,2022,6,149
85,2022,6,198
86,2022,6,3087
87,2022,6,3713
88,2022,6,3040
89,2022,6,2532
90,2022,6,5358
91,2022,6,1758
92,2022,6,1338
93,2022,6,4372
94,2022,6,4621
95,2022,6,2831
96,2022,6,349
97,2022,6,153
98,2022,6,1739
99,2022,6,698
100,2022,6,1500
101,2022,6,169
102,2022,6,124
103,2022,6,49
104,2022,6,29
105,2022,6,54
106,2022,6,151
107,2022,6,9
108,2022,6,37
109,2022,6,160
110,2022,6,209
111,2022,6,76
112,2022,6,219
113,2022,6,283
114,2022,6,16
115,2022,6,417
1,2022,6,1170
2,2022,6,507
3,2022,6,940
4,2022,6,688
5,2022,6,364
6,2022,6,51
7,2022,6,123
8,2022,6,154
9,2022,6,192
10,2022,6,342
11,2022,6,220
12,2022,6,425
13,2022,6,741
14,2022,6,911
15,2022,6,135
16,2022,6,912
17,2022,6,673
18,2022,6,637
19,2022,6,160
20,2022,6,255
21,2022,6,269
22,2022,6,63
23,2022,6,43
24,2022,6,686
25,2022,6,296
26,2022,6,275
27,2022,6,172
28,2022,6,645
29,2022,6,700
30,2022,6,308
31,2022,6,444
32,2022,6,1034
33,2022,6,799
34,2022,6,1022
35,2022,6,293
36,2022,6,313
37,2022,6,167
38,2022,6,335
39,2022,6,430
40,2022,6,1091
41,2022,6,134
45,2024,5,116
46,2024,5,192
47,2024,5,349
48,2024,5,193
49,2024,5,135
50,2024,5,1832
51,2024,5,679
52,2024,5,373
53,2024,5,509
54,2024,5,639
55,2024,5,824
56,2024,5,447
57,2024,5,202
58,2024,5,596
59,2024,5,337
60,2024,5,592
61,2024,5,306
62,2024,5,802
63,2024,5,253
64,2024,5,430
65,2024,5,618
66,2024,5,272
67,2024,5,560
68,2024,5,619
69,2024,5,168
70,2024,5,389
71,2024,5,101
72,2024,5,209
73,2024,5,547
74,2024,5,1164
75,2024,5,651
76,2024,5,532
77,2024,5,761
78,2024,5,459
79,2024,5,348
80,2024,5,482
81,2024,5,281
82,2024,5,505
83,2024,5,371
84,2024,5,444
85,2024,5,166
86,2024,5,1007
87,2024,5,939
88,2024,5,1294
89,2024,5,1058
90,2024,5,992
91,2024,5,912
92,2024,5,193
93,2024,5,1307
94,2024,5,2079
95,2024,5,1771
96,2024,5,75
97,2024,5,68
98,2024,5,612
99,2024,5,519
100,2024,5,548
101,2024,5,183
102,2024,5,246
103,2024,5,99
104,2024,5,57
105,2024,5,163
106,2024,5,126
107,2024,5,101
108,2024,5,46
109,2024,5,401
110,2024,5,306
111,2024,5,126
112,2024,5,269
113,2024,5,410
114,2024,5,53
1,2024,5,1530
2,2024,5,1336
3,2024,5,639
4,2024,5,737
5,2024,5,798
6,2024,5,183
7,2024,5,370
8,2024,5,673
9,2024,5,285
10,2024,5,236
11,2024,5,288
12,2024,5,310
13,2024,5,167
14,2024,5,1148
15,2024,5,95
16,2024,5,1678
17,2024,5,428
18,2024,5,778
19,2024,5,504
20,2024,5,202
21,2024,5,258
22,2024,5,107
23,2024,5,127
24,2024,5,785
25,2024,5,244
26,2024,5,463
27,2024,5,391
28,2024,5,470
29,2024,5,411
30,2024,5,400
31,2024,5,333
32,2024,5,1676
33,2024,5,1079
34,2024,5,720
35,2024,5,317
36,2024,5,1508
37,2024,5,430
38,2024,5,585
39,2024,5,548
40,2024,5,1030
41,2024,5,441
42,2024,5,329
43,2024,5,676
44,2024,5,779
115,2024,5,278
45,2023,5,141
46,2023,5,275
47,2023,5,444
48,2023,5,79
49,2023,5,100
50,2023,5,1459
51,2023,5,689
52,2023,5,218
53,2023,5,252
54,2023,5,396
55,2023,5,886
56,2023,5,530
57,2023,5,356
58,2023,5,293
59,2023,5,123
60,2023,5,520
61,2023,5,1059
62,2023,5,633
63,2023,5,338
64,2023,5,1015
65,2023,5,168
66,2023,5,164
67,2023,5,366
68,2023,5,550
69,2023,5,145
70,2023,5,93
71,2023,5,215
72,2023,5,429
73,2023,5,283
74,2023,5,788
75,2023,5,715
76,2023,5,396
77,2023,5,743
78,2023,5,448
79,2023,5,127
80,2023,5,184
81,2023,5,53
82,2023,5,386
83,2023,5,308
84,2023,5,219
85,2023,5,226
86,2023,5,466
87,2023,5,853
88,2023,5,790
89,2023,5,1551
90,2023,5,2002
91,2023,5,1105
92,2023,5,329
93,2023,5,974
94,2023,5,1791
95,2023,5,2316
96,2023,5,112
97,2023,5,80
98,2023,5,350
99,2023,5,599
100,2023,5,523
101,2023,5,283
102,2023,5,93
103,2023,5,45
104,2023,5,40
105,2023,5,179
106,2023,5,96
107,2023,5,40
108,2023,5,20
109,2023,5,278
110,2023,5,183
111,2023,5,118
112,2023,5,141
113,2023,5,439
114,2023,5,34
115,2023,5,187
1,2023,5,751
2,2023,5,684
3,2023,5,387
4,2023,5,675
5,2023,5,214
6,2023,5,121
7,2023,5,395
8,2023,5,293
9,2023,5,181
10,2023,5,183
11,2023,5,300
12,2023,5,632
13,2023,5,684
14,2023,5,456
15,2023,5,316
16,2023,5,834
17,2023,5,426
18,2023,5,168
19,2023,5,771
20,2023,5,292
21,2023,5,115
22,2023,5,138
23,2023,5,109
24,2023,5,503
25,2023,5,443
26,2023,5,327
27,2023,5,81
28,2023,5,711
29,2023,5,247
30,2023,5,355
31,2023,5,628
32,2023,5,1363
33,2023,5,782
34,2023,5,990
35,2023,5,1163
36,2023,5,886
37,2023,5,316
38,2023,5,398
39,2023,5,366
40,2023,5,586
41,2023,5,247
42,2023,5,350
43,2023,5,294
44,2023,5,696
63,2022,5,343
64,2022,5,511
65,2022,5,352
66,2022,5,136
67,2022,5,374
68,2022,5,106
69,2022,5,79
70,2022,5,135
71,2022,5,128
72,2022,5,167
73,2022,5,94
74,2022,5,654
75,2022,5,297
76,2022,5,444
77,2022,5,391
78,2022,5,183
79,2022,5,102
80,2022,5,148
81,2022,5,158
82,2022,5,306
83,2022,5,151
84,2022,5,184
85,2022,5,91
86,2022,5,1206
87,2022,5,3560
88,2022,5,3376
89,2022,5,3810
90,2022,5,3742
91,2022,5,1663
92,2022,5,1091
93,2022,5,2000
94,2022,5,3381
95,2022,5,2363
96,2022,5,452
97,2022,5,289
98,2022,5,857
99,2022,5,741
100,2022,5,994
101,2022,5,99
102,2022,5,84
103,2022,5,17
104,2022,5,13
105,2022,5,133
106,2022,5,46
107,2022,5,39
108,2022,5,20
109,2022,5,172
110,2022,5,187
111,2022,5,44
112,2022,5,447
113,2022,5,334
114,2022,5,42
115,2022,5,189
1,2022,5,544
2,2022,5,474
3,2022,5,291
4,2022,5,751
5,2022,5,226
6,2022,5,12
7,2022,5,163
8,2022,5,166
9,2022,5,100
10,2022,5,152
11,2022,5,130
12,2022,5,355
13,2022,5,124
14,2022,5,314
15,2022,5,82
16,2022,5,892
17,2022,5,368
18,2022,5,251
19,2022,5,213
20,2022,5,111
21,2022,5,67
22,2022,5,33
23,2022,5,107
24,2022,5,590
25,2022,5,130
26,2022,5,129
27,2022,5,94
28,2022,5,260
29,2022,5,131
30,2022,5,120
31,2022,5,208
32,2022,5,575
33,2022,5,577
34,2022,5,341
35,2022,5,425
36,2022,5,638
37,2022,5,121
38,2022,5,86
39,2022,5,149
40,2022,5,883
41,2022,5,61
45,2024,4,184
46,2024,4,107
47,2024,4,730
48,2024,4,264
49,2024,4,59
50,2024,4,1834
51,2024,4,1003
52,2024,4,647
53,2024,4,1337
54,2024,4,1182
55,2024,4,1653
56,2024,4,667
57,2024,4,830
58,2024,4,468
59,2024,4,568
60,2024,4,1612
61,2024,4,1891
62,2024,4,1820
63,2024,4,957
64,2024,4,2630
65,2024,4,1350
66,2024,4,175
67,2024,4,779
68,2024,4,1461
69,2024,4,182
70,2024,4,359
71,2024,4,395
72,2024,4,549
73,2024,4,385
74,2024,4,1968
75,2024,4,1414
76,2024,4,1434
77,2024,4,1232
78,2024,4,708
79,2024,4,483
80,2024,4,807
81,2024,4,491
82,2024,4,1058
83,2024,4,892
84,2024,4,500
85,2024,4,530
86,2024,4,1318
87,2024,4,1561
88,2024,4,2375
89,2024,4,1108
90,2024,4,2422
91,2024,4,1036
92,2024,4,346
93,2024,4,1618
94,2024,4,2233
95,2024,4,1674
96,2024,4,360
97,2024,4,76
98,2024,4,275
99,2024,4,342
100,2024,4,609
101,2024,4,331
102,2024,4,313
103,2024,4,142
104,2024,4,101
105,2024,4,466
106,2024,4,265
107,2024,4,64
108,2024,4,60
109,2024,4,705
110,2024,4,529
111,2024,4,186
112,2024,4,1007
113,2024,4,843
114,2024,4,116
1,2024,4,1162
2,2024,4,2031
3,2024,4,1382
4,2024,4,1167
5,2024,4,461
6,2024,4,102
7,2024,4,512
8,2024,4,901
9,2024,4,556
10,2024,4,696
11,2024,4,488
12,2024,4,854
13,2024,4,914
14,2024,4,1007
15,2024,4,343
16,2024,4,1272
17,2024,4,1220
18,2024,4,828
19,2024,4,1022
20,2024,4,477
21,2024,4,254
22,2024,4,92
23,2024,4,152
24,2024,4,962
25,2024,4,585
26,2024,4,363
27,2024,4,413
28,2024,4,952
29,2024,4,868
30,2024,4,781
31,2024,4,501
32,2024,4,2286
33,2024,4,2138
34,2024,4,3164
35,2024,4,1370
36,2024,4,1911
37,2024,4,597
38,2024,4,267
39,2024,4,1134
40,2024,4,1255
41,2024,4,303
42,2024,4,476
43,2024,4,1200
44,2024,4,859
115,2024,4,1294
45,2023,4,300
46,2023,4,224
47,2023,4,841
48,2023,4,128
49,2023,4,244
50,2023,4,3060
51,2023,4,898
52,2023,4,1032
53,2023,4,943
54,2023,4,1058
55,2023,4,1217
56,2023,4,502
57,2023,4,436
58,2023,4,577
59,2023,4,397
60,2023,4,842
61,2023,4,1570
62,2023,4,1475
63,2023,4,717
64,2023,4,1139
65,2023,4,1252
66,2023,4,294
67,2023,4,479
68,2023,4,834
69,2023,4,252
70,2023,4,345
71,2023,4,533
72,2023,4,387
73,2023,4,591
74,2023,4,1982
75,2023,4,1392
76,2023,4,1220
77,2023,4,1160
78,2023,4,352
79,2023,4,178
80,2023,4,466
81,2023,4,385
82,2023,4,1296
83,2023,4,719
84,2023,4,395
85,2023,4,312
86,2023,4,1199
87,2023,4,2605
88,2023,4,4261
89,2023,4,1913
90,2023,4,2626
91,2023,4,1514
92,2023,4,707
93,2023,4,3085
94,2023,4,3046
95,2023,4,1507
96,2023,4,263
97,2023,4,171
98,2023,4,669
99,2023,4,820
100,2023,4,615
101,2023,4,368
102,2023,4,346
103,2023,4,97
104,2023,4,113
105,2023,4,453
106,2023,4,333
107,2023,4,86
108,2023,4,109
109,2023,4,530
110,2023,4,519
111,2023,4,155
112,2023,4,489
113,2023,4,917
114,2023,4,89
115,2023,4,1132
1,2023,4,1578
2,2023,4,1647
3,2023,4,883
4,2023,4,1010
5,2023,4,588
6,2023,4,145
7,2023,4,495
8,2023,4,454
9,2023,4,623
10,2023,4,751
11,2023,4,393
12,2023,4,1127
13,2023,4,656
14,2023,4,946
15,2023,4,601
16,2023,4,1495
17,2023,4,751
18,2023,4,1228
19,2023,4,693
20,2023,4,571
21,2023,4,421
22,2023,4,173
23,2023,4,133
24,2023,4,1094
25,2023,4,467
26,2023,4,370
27,2023,4,506
28,2023,4,790
29,2023,4,1449
30,2023,4,507
31,2023,4,682
32,2023,4,1671
33,2023,4,2025
34,2023,4,2252
35,2023,4,862
36,2023,4,1558
37,2023,4,927
38,2023,4,425
39,2023,4,1518
40,2023,4,1103
41,2023,4,340
42,2023,4,491
43,2023,4,686
44,2023,4,926
63,2022,4,613
64,2022,4,646
65,2022,4,289
66,2022,4,43
67,2022,4,173
68,2022,4,610
69,2022,4,112
70,2022,4,118
71,2022,4,208
72,2022,4,238
73,2022,4,272
74,2022,4,1044
75,2022,4,572
76,2022,4,529
77,2022,4,954
78,2022,4,209
79,2022,4,200
80,2022,4,247
81,2022,4,123
82,2022,4,1027
83,2022,4,210
84,2022,4,224
85,2022,4,120
86,2022,4,2999
87,2022,4,3508
88,2022,4,4068
89,2022,4,3512
90,2022,4,7933
91,2022,4,2790
92,2022,4,791
93,2022,4,3306
94,2022,4,4354
95,2022,4,5336
96,2022,4,491
97,2022,4,272
98,2022,4,1021
99,2022,4,1690
100,2022,4,1891
101,2022,4,93
102,2022,4,119
103,2022,4,33
104,2022,4,56
105,2022,4,279
106,2022,4,80
107,2022,4,42
108,2022,4,29
109,2022,4,340
110,2022,4,193
111,2022,4,55
112,2022,4,223
113,2022,4,125
114,2022,4,41
115,2022,4,364
1,2022,4,1386
2,2022,4,931
3,2022,4,414
4,2022,4,1113
5,2022,4,106
6,2022,4,63
7,2022,4,277
8,2022,4,464
9,2022,4,192
10,2022,4,296
11,2022,4,142
12,2022,4,937
13,2022,4,307
14,2022,4,459
15,2022,4,246
16,2022,4,295
17,2022,4,537
18,2022,4,410
19,2022,4,595
20,2022,4,479
21,2022,4,71
22,2022,4,69
23,2022,4,76
24,2022,4,336
25,2022,4,177
26,2022,4,366
27,2022,4,144
28,2022,4,376
29,2022,4,318
30,2022,4,357
31,2022,4,555
32,2022,4,918
33,2022,4,561
34,2022,4,1907
35,2022,4,883
36,2022,4,1218
37,2022,4,287
38,2022,4,257
39,2022,4,492
40,2022,4,1127
41,2022,4,318
45,2024,3,234
46,2024,3,127
47,2024,3,402
48,2024,3,259
49,2024,3,111
50,2024,3,1423
51,2024,3,1133
52,2024,3,363
53,2024,3,1038
54,2024,3,521
55,2024,3,1432
56,2024,3,456
57,2024,3,494
58,2024,3,525
59,2024,3,416
60,2024,3,448
61,2024,3,1568
62,2024,3,1010
63,2024,3,362
64,2024,3,1815
65,2024,3,860
66,2024,3,404
67,2024,3,452
68,2024,3,638
69,2024,3,29
70,2024,3,483
71,2024,3,336
72,2024,3,249
73,2024,3,171
74,2024,3,910
75,2024,3,1108
76,2024,3,680
77,2024,3,609
78,2024,3,619
79,2024,3,322
80,2024,3,396
81,2024,3,303
82,2024,3,716
83,2024,3,495
84,2024,3,626
85,2024,3,497
86,2024,3,1446
87,2024,3,659
88,2024,3,1402
89,2024,3,1025
90,2024,3,1738
91,2024,3,947
92,2024,3,327
93,2024,3,1010
94,2024,3,1655
95,2024,3,788
96,2024,3,206
97,2024,3,69
98,2024,3,472
99,2024,3,360
100,2024,3,538
101,2024,3,361
102,2024,3,278
103,2024,3,74
104,2024,3,38
105,2024,3,229
106,2024,3,95
107,2024,3,58
108,2024,3,45
109,2024,3,450
110,2024,3,448
111,2024,3,97
112,2024,3,903
113,2024,3,686
114,2024,3,67
1,2024,3,1318
2,2024,3,655
3,2024,3,1005
4,2024,3,1262
5,2024,3,561
6,2024,3,161
7,2024,3,195
8,2024,3,370
9,2024,3,362
10,2024,3,514
11,2024,3,249
12,2024,3,1361
13,2024,3,666
14,2024,3,718
15,2024,3,632
16,2024,3,1121
17,2024,3,574
18,2024,3,911
19,2024,3,642
20,2024,3,531
21,2024,3,358
22,2024,3,166
23,2024,3,65
24,2024,3,555
25,2024,3,657
26,2024,3,631
27,2024,3,370
28,2024,3,524
29,2024,3,595
30,2024,3,292
31,2024,3,946
32,2024,3,1348
33,2024,3,1146
34,2024,3,2314
35,2024,3,1198
36,2024,3,1088
37,2024,3,182
38,2024,3,384
39,2024,3,908
40,2024,3,1067
41,2024,3,343
42,2024,3,378
43,2024,3,505
44,2024,3,716
115,2024,3,756
45,2023,3,214
46,2023,3,158
47,2023,3,389
48,2023,3,187
49,2023,3,55
50,2023,3,1778
51,2023,3,608
52,2023,3,386
53,2023,3,476
54,2023,3,513
55,2023,3,585
56,2023,3,354
57,2023,3,277
58,2023,3,384
59,2023,3,329
60,2023,3,748
61,2023,3,916
62,2023,3,834
63,2023,3,442
64,2023,3,921
65,2023,3,368
66,2023,3,128
67,2023,3,368
68,2023,3,651
69,2023,3,170
70,2023,3,193
71,2023,3,174
72,2023,3,292
73,2023,3,472
74,2023,3,1073
75,2023,3,578
76,2023,3,717
77,2023,3,337
78,2023,3,317
79,2023,3,211
80,2023,3,241
81,2023,3,248
82,2023,3,569
83,2023,3,336
84,2023,3,320
85,2023,3,347
86,2023,3,1134
87,2023,3,3066
88,2023,3,2146
89,2023,3,1855
90,2023,3,2136
91,2023,3,1591
92,2023,3,538
93,2023,3,1315
94,2023,3,3094
95,2023,3,2074
96,2023,3,224
97,2023,3,86
98,2023,3,776
99,2023,3,865
100,2023,3,736
101,2023,3,213
102,2023,3,208
103,2023,3,108
104,2023,3,83
105,2023,3,215
106,2023,3,99
107,2023,3,92
108,2023,3,44
109,2023,3,401
110,2023,3,415
111,2023,3,204
112,2023,3,843
113,2023,3,524
114,2023,3,65
115,2023,3,708
1,2023,3,1096
2,2023,3,558
3,2023,3,407
4,2023,3,984
5,2023,3,185
6,2023,3,134
7,2023,3,291
8,2023,3,483
9,2023,3,338
10,2023,3,272
11,2023,3,347
12,2023,3,374
13,2023,3,368
14,2023,3,712
15,2023,3,326
16,2023,3,645
17,2023,3,237
18,2023,3,869
19,2023,3,763
20,2023,3,247
21,2023,3,224
22,2023,3,43
23,2023,3,65
24,2023,3,783
25,2023,3,257
26,2023,3,285
27,2023,3,218
28,2023,3,673
29,2023,3,566
30,2023,3,515
31,2023,3,655
32,2023,3,677
33,2023,3,2102
34,2023,3,919
35,2023,3,954
36,2023,3,1091
37,2023,3,190
38,2023,3,585
39,2023,3,532
40,2023,3,1058
41,2023,3,292
42,2023,3,380
43,2023,3,636
44,2023,3,599
63,2022,3,118
64,2022,3,591
65,2022,3,286
66,2022,3,131
67,2022,3,230
68,2022,3,305
69,2022,3,162
70,2022,3,227
71,2022,3,131
72,2022,3,209
73,2022,3,278
74,2022,3,645
75,2022,3,358
76,2022,3,367
77,2022,3,243
78,2022,3,206
79,2022,3,195
80,2022,3,281
81,2022,3,44
82,2022,3,676
83,2022,3,195
84,2022,3,92
85,2022,3,56
86,2022,3,2219
87,2022,3,4098
88,2022,3,4707
89,2022,3,3488
90,2022,3,4167
91,2022,3,1513
92,2022,3,747
93,2022,3,4360
94,2022,3,3648
95,2022,3,3519
96,2022,3,391
97,2022,3,135
98,2022,3,1377
99,2022,3,1002
100,2022,3,1429
101,2022,3,68
102,2022,3,163
103,2022,3,48
104,2022,3,25
105,2022,3,69
106,2022,3,44
107,2022,3,68
108,2022,3,20
109,2022,3,233
110,2022,3,190
111,2022,3,56
112,2022,3,427
113,2022,3,419
114,2022,3,29
115,2022,3,164
1,2022,3,750
2,2022,3,465
3,2022,3,241
4,2022,3,593
5,2022,3,156
6,2022,3,16
7,2022,3,125
8,2022,3,252
9,2022,3,272
10,2022,3,185
11,2022,3,87
12,2022,3,656
13,2022,3,241
14,2022,3,338
15,2022,3,143
16,2022,3,637
17,2022,3,554
18,2022,3,820
19,2022,3,268
20,2022,3,104
21,2022,3,78
22,2022,3,105
23,2022,3,54
24,2022,3,464
25,2022,3,245
26,2022,3,208
27,2022,3,214
28,2022,3,260
29,2022,3,324
30,2022,3,22
31,2022,3,210
32,2022,3,555
33,2022,3,605
34,2022,3,447
35,2022,3,313
36,2022,3,149
37,2022,3,288
38,2022,3,302
39,2022,3,220
40,2022,3,549
41,2022,3,116
45,2024,2,72
46,2024,2,62
47,2024,2,119
48,2024,2,117
49,2024,2,21
50,2024,2,304
51,2024,2,266
52,2024,2,180
53,2024,2,281
54,2024,2,56
55,2024,2,303
56,2024,2,82
57,2024,2,91
58,2024,2,96
59,2024,2,91
60,2024,2,522
61,2024,2,397
62,2024,2,45
63,2024,2,163
64,2024,2,195
65,2024,2,101
66,2024,2,253
67,2024,2,206
68,2024,2,447
69,2024,2,75
70,2024,2,227
71,2024,2,357
72,2024,2,89
73,2024,2,347
74,2024,2,918
75,2024,2,754
76,2024,2,319
77,2024,2,310
78,2024,2,202
79,2024,2,157
80,2024,2,290
81,2024,2,117
82,2024,2,92
83,2024,2,164
84,2024,2,88
85,2024,2,317
86,2024,2,84
87,2024,2,207
88,2024,2,217
89,2024,2,225
90,2024,2,138
91,2024,2,409
92,2024,2,138
93,2024,2,346
94,2024,2,871
95,2024,2,154
97,2024,2,52
99,2024,2,92
100,2024,2,260
101,2024,2,40
102,2024,2,41
104,2024,2,20
105,2024,2,45
106,2024,2,49
107,2024,2,13
108,2024,2,8
109,2024,2,284
110,2024,2,86
111,2024,2,3
112,2024,2,160
114,2024,2,6
1,2024,2,1044
2,2024,2,522
3,2024,2,145
4,2024,2,629
5,2024,2,142
6,2024,2,102
7,2024,2,467
8,2024,2,209
9,2024,2,338
10,2024,2,383
11,2024,2,33
12,2024,2,864
13,2024,2,450
14,2024,2,421
15,2024,2,107
16,2024,2,427
17,2024,2,312
18,2024,2,424
19,2024,2,253
20,2024,2,253
21,2024,2,256
22,2024,2,28
23,2024,2,40
24,2024,2,315
25,2024,2,112
26,2024,2,208
27,2024,2,241
28,2024,2,108
29,2024,2,219
30,2024,2,194
31,2024,2,143
32,2024,2,635
33,2024,2,192
34,2024,2,585
35,2024,2,220
36,2024,2,444
37,2024,2,52
38,2024,2,367
39,2024,2,319
40,2024,2,362
41,2024,2,211
42,2024,2,316
43,2024,2,106
44,2024,2,133
115,2024,2,138
45,2023,2,51
46,2023,2,34
47,2023,2,130
48,2023,2,36
49,2023,2,10
50,2023,2,201
51,2023,2,157
52,2023,2,238
53,2023,2,728
54,2023,2,31
55,2023,2,310
56,2023,2,127
57,2023,2,116
58,2023,2,252
59,2023,2,136
60,2023,2,108
61,2023,2,329
62,2023,2,456
63,2023,2,130
64,2023,2,337
65,2023,2,211
66,2023,2,41
67,2023,2,112
68,2023,2,184
69,2023,2,163
70,2023,2,18
71,2023,2,105
72,2023,2,46
73,2023,2,203
74,2023,2,313
75,2023,2,265
76,2023,2,115
77,2023,2,242
78,2023,2,221
79,2023,2,29
80,2023,2,40
81,2023,2,16
82,2023,2,184
83,2023,2,147
84,2023,2,74
